1.728264383083530920e-01
7.981785097631923787e-01
7.958423262376671525e-01
8.248024445000228244e-01
1.900181600120931513e-01
5.358641394900088839e-01
1.868345467381872238e-01
8.016862342067390124e-01
7.923624993284581475e-01
7.926156989341345271e-01
5.778538227869114419e-01
8.548900855649879116e-01
2.023424824397193067e-01
2.886123636244164459e-02
2.490921563360370961e-01
2.717230687364279307e-01
8.080767024946158283e-01
8.712430367593992919e-02
3.240439645341370856e-01
4.757431940277230265e-01
1.194952739002423936e-01
2.017442014217623036e-01
1.418704144383056143e-01
5.911420378217756566e-01
6.342540540979368924e-01
2.336516099384090550e-01
9.431192289431969966e-01
2.262680529674051533e-01
8.153982638056694876e-01
5.950664093625632756e-01
4.865469650533738033e-01
2.497761287208477565e-01
1.695158348112151270e-01
4.576372477246575254e-01
4.674039748583889153e-01
2.363300960965589725e-01
9.400048092541599676e-01
4.106256888799163507e-01
5.725000040991605754e-01
4.762867304258018297e-01
5.920602837387990425e-01
1.171634178968183893e-02
3.542293059421108836e-01
2.479050825577653328e-01
1.614954567346804648e-01
9.306947382211654407e-01
3.366607972833375317e-01
6.543475927033121087e-01
1.826468818653488313e-01
1.485776908272313790e-01
7.867565201459548740e-01
4.835229654430702739e-01
7.333571849240740903e-01
8.320189824954306035e-01
7.691845633943601435e-01
9.153866266027355092e-01
3.329764507156494080e-01
3.420622681508000973e-02
6.417952666831623354e-01
1.788754891019226356e-01
3.626082217467875290e-01
7.275685008106784757e-01
6.434618622756727024e-02
4.225788010343134449e-02
5.190168358273243854e-01
6.282317928288471132e-01
4.098168261379481203e-01
4.945985674577895175e-01
4.476262238896872026e-01
5.087474932341232714e-01
1.918639614495712964e-01
3.514218504761406070e-01
7.567163294687865305e-01
4.751100617070341814e-01
4.764513013252524853e-02
5.691426663649765683e-01
8.224090248823560101e-01
6.348426243061482399e-01
1.561176155132354415e-01
1.484205581946211883e-01
1.913076448699614351e-01
6.038737915616939622e-01
2.342762293525516570e-01
6.455496291051754376e-01
5.757367361679117668e-01
3.872832625797757444e-01
7.802325541019423660e-01
3.558195335996852116e-01
4.965370891585545454e-01
2.749239489654000668e-01
3.880206936151139319e-01
5.599863573143201156e-01
5.175819234158403059e-01
6.708145543093635421e-01
1.140858491053438062e-01
3.933151181792440276e-01
7.966423709058529923e-01
3.515413615401838943e-01
1.121042882160852017e-01
4.612361640125688389e-01
3.056965471640213927e-01
3.571634333206269440e-01
5.780850227340009750e-01
3.275589416707973545e-01
1.714036751438823281e-01
1.652276668064632803e-01
6.694557101208605809e-01
5.951518910818043295e-01
3.548942400344291537e-01
1.636548476300760946e-01
3.026005637911807211e-01
3.032369018558210838e-01
9.841518527776094150e-01
1.057194325856370964e-01
4.644719591151986737e-01
5.393448181083893012e-03
8.188354763694857263e-01
1.043932485819448752e-01
7.817362651544402796e-01
6.166928163322311640e-01
8.153096381695541517e-01
9.862068813353009888e-01
6.195677503006695730e-01
9.905032378323286313e-01
6.987508022350370496e-01
9.540111725475914906e-01
3.491404159203385094e-01
